PLAYER_NAME,Freq,eFG%,TO%,PtsPerPoss,Score%,PPPRank
Luke Babbitt_202337__1610612740,43.976,48.473,5.479,0.945,40.411,219.0
Mike Dunleavy_2399_Chicago Bulls_1610612741,28.07,53.571,6.25,1.078,40.625,346.0
Andrea Bargnani_200745_Brooklyn Nets_1610612751,28.746,42.593,6.383,0.894,43.617,170.0
Jared Dudley_201162_Washington Wizards_1610612764,43.35,60.262,9.848,1.11,44.318,364.0
Greivis Vasquez_202349__1610612749,34.043,41.964,9.375,0.797,31.25,102.0
Cody Zeller_203469_Charlotte Hornets_1610612766,11.697,22.5,2.817,0.549,30.986,16.0
Justise Winslow_1626159_Miami Heat_1610612748,30.164,42.453,11.413,0.772,30.435,89.0
Randy Foye_200751__1610612743,39.362,43.836,1.351,0.865,31.081,152.0
Paul Pierce_1718__1610612746,39.463,46.037,9.424,0.864,35.079,151.0
Devin Harris_2734_Dallas Mavericks_1610612742,28.773,52.326,4.895,1.021,38.462,298.0
Rudy Gobert_203497_Utah Jazz_1610612762,2.145,20.0,0.0,0.692,38.462,52.0
David West_2561_San Antonio Spurs_1610612759,17.916,54.787,4.082,1.051,52.041,321.0
TJ McConnell_204456_Philadelphia 76ers_1610612755,12.5,50.0,7.692,0.923,38.462,198.0
Donald Sloan_202388_Brooklyn Nets_1610612751,20.502,53.763,5.102,1.031,37.755,306.0
Vince Carter_1713_Memphis Grizzlies_1610612763,28.293,57.589,1.724,1.155,41.379,388.0
Kosta Koufos_201585_Sacramento Kings_1610612758,0,0,0,0,0,0
D.J. Augustin_201571__1610612760,13.396,42.647,4.651,0.907,41.86,178.0
Andre Iguodala_2738_Golden State Warriors_1610612744,26.708,53.782,5.426,1.023,37.209,300.0
Iman Shumpert_202697__1610612739,41.451,42.254,6.25,0.844,31.875,133.0
Andrew Nicholson_203094_Orlando Magic_1610612753,22.31,56.41,4.706,1.106,42.353,360.0
Kris Humphries_2743_Washington Wizards_1610612764,27.273,31.818,0.0,0.583,25.0,20.0
Donatas Motiejunas_202700_Houston Rockets_1610612745,21.168,41.509,5.172,0.793,29.31,101.0
Leandro Barbosa_2571_Golden State Warriors_1610612744,19.333,46.203,4.598,0.908,35.632,180.0
Trey Lyles_1626168_Utah Jazz_1610612762,43.228,49.758,8.584,0.927,39.914,202.0
Amir Johnson_101161_Boston Celtics_1610612738,9.375,31.111,9.259,0.63,27.778,31.0
Alexis Ajinca_201582_New Orleans Pelicans_1610612740,15.113,39.286,5.0,0.75,38.333,75.0
Spencer Hawes_201150_Charlotte Hornets_1610612766,28.499,46.602,5.357,0.911,34.821,187.0
Ty Lawson_201951__1610612745,15.663,38.462,0.0,0.769,30.769,84.0
Mario Hezonja_1626209_Orlando Magic_1610612753,25.556,50.813,10.87,0.913,31.884,191.0
Tony Snell_203503_Chicago Bulls_1610612741,33.498,46.4,7.353,0.875,31.618,156.0
Charlie Villanueva_101111_Dallas Mavericks_1610612742,37.669,39.063,6.475,0.755,28.777,78.0
Steven Adams_203500_Oklahoma City Thunder_1610612760,0,0,0,0,0,0
Maurice Harkless_203090_Portland Trail Blazers_1610612757,28.077,42.248,6.164,0.856,33.562,143.0
Josh Richardson_1626196_Miami Heat_1610612748,40.299,57.937,2.963,1.141,42.222,383.0
Willie Cauley-Stein_1626161_Sacramento Kings_1610612758,4.504,35.294,10.0,0.6,30.0,24.0
Dante Cunningham_201967_New Orleans Pelicans_1610612740,43.611,46.25,3.256,0.912,35.349,189.0
Tim Hardaway Jr._203501__1610612737,35.599,47.143,0.909,0.955,37.273,228.0
Jason Terry_1891__1610612745,44.165,50.541,3.109,0.99,35.751,260.0
Markel Brown_203900_Brooklyn Nets_1610612751,28.878,43.119,1.653,0.893,36.364,167.0
Raul Neto_203526_Utah Jazz_1610612762,33.154,55.917,5.946,1.076,40.541,339.0
Clint Capela_203991_Houston Rockets_1610612745,0,0,0,0,0,0
Jerian Grant_1626170_New York Knicks_1610612752,19.282,42.778,7.843,0.824,35.294,122.0
Seth Curry_203552__1610612758,27.046,66.923,10.526,1.237,46.053,408.0
John Henson_203089_Milwaukee Bucks_1610612749,3.448,30.0,14.286,0.643,35.714,35.0
Tristan Thompson_202684_Cleveland Cavaliers_1610612739,2.538,63.636,20.0,1.067,53.333,333.0
Mike Scott_203118_Atlanta Hawks_1610612737,28.188,54.237,3.968,1.032,38.095,307.0
Metta World Peace_1897__1610612747,28.31,51.613,0.0,1.048,35.484,317.0
Boris Diaw_2564_San Antonio Spurs_1610612759,20.039,55.422,14.706,0.961,39.216,234.0
Roy Hibbert_201579_Los Angeles Lakers_1610612747,12.116,44.615,1.493,0.91,44.776,186.0
Channing Frye_101112_Orlando Magic_1610612753,35.874,52.532,1.25,1.038,37.5,311.0
Thabo Sefolosha_200757_Atlanta Hawks_1610612737,29.192,53.2,7.092,1.014,39.716,289.0
Festus Ezeli_203105_Golden State Warriors_1610612744,0,0,0,0,0,0
Trevor Booker_202344_Utah Jazz_1610612762,16.891,40.909,12.5,0.716,29.545,61.0
